,price_doc
10740,5400000
10741,4600000
10742,9400000
10743,7200000
10744,5959680
10745,3648700
10746,3362009
10747,7500000
10748,7025750
10749,23700000
10750,5871104
10751,8400000
10752,36000000
10753,7103019
10754,15092000
10755,4384800
10756,5000000
10757,7319750
10758,4553800
10759,4800000
10760,2000000
10761,3100000
10762,4061390
10763,6175000
10764,9000000
10765,17400000
10766,32600000
10767,4462000
10768,4416345
10769,3695680
10770,5500000
10771,8200000
10772,2800000
10773,10300000
10774,13300000
10775,6300000
10776,5000000
10777,5535932
10778,8599140
10779,7000000
10780,7800000
10781,4771120
10782,5079098
10783,5292183
10784,3069381
10785,11600000
10786,3000000
10787,6051476
10788,5133014
10789,5782752
10790,3362009
10791,6238400
10792,9809910
10793,7700000
10794,10350000
10795,6200000
10796,1200000
10797,9800000
10798,6487260
10799,7200000
10800,10700000
10801,6030128
10802,1500000
10803,8300000
10804,5614240
10805,4498697
10806,4600000
10807,13100000
10808,4061390
10809,14068129
10810,3000000
10811,6492000
10812,5200000
10813,5700000
10814,3000000
10815,3111347
10816,5903808
10817,4061390
10818,5764128
10819,5500605
10820,2700000
10821,5600000
10822,5647680
10823,4205561
10824,1000000
10825,4175000
10826,4630000
10827,4868500
10828,5500000
10829,5959680
10830,9371114
10831,6008354
10832,6700000
10833,4462000
10834,6600000
10835,6210000
10836,6700000
10837,10600000
10838,14406287
10839,13300000
10840,7400000
10841,4261051
10842,6700000
10843,6700000
10844,9150000
10845,19250000
10846,5615310
10847,4246466
10848,4263964
10849,10132597
10850,5903808
10851,4515827
10852,5300000
10853,5900000
10854,6000000
10855,8300000
10856,7750000
10857,5500000
10858,23191970
10859,13500000
10860,9068502
10861,3985273
10862,4319772
10863,9600000
10864,6250000
10865,6200000
10866,15000000
10867,4740002
10868,5550000
10869,6250000
10870,5100000
10871,1934849
10872,4462000
10873,10100000
10874,3291695
10875,5416000
10876,5700000
10877,9100000
10878,2000000
10879,5700000
10880,10390000
10881,8900000
10882,12800000
10883,6200000
10884,7672078
10885,5800000
10886,7250000
10887,6690000
10888,3795000
10889,2623727
10890,5900000
10891,6800000
10892,2000000
10893,6815000
10894,4033260
10895,8700000
10896,7386570
10897,5550000
10898,3802940
10899,4686797
10900,6400000
10901,15000000
10902,5000000
10903,4850000
10904,10775000
10905,8026292
10906,6350000
10907,5073100
10908,7050000
10909,4294675
10910,17386002
10911,3760280
10912,6000000
10913,3000000
10914,3915124
10915,8300000
10916,8532956
10917,6275000
10918,5750000
10919,11200000
10920,7250000
10921,12100300
10922,7950000
10923,5200000
10924,5500000
10925,6900000
10926,5700000
10927,9200000
10928,6400000
10929,2000000
10930,3843450
10931,10230000
10932,5513854
10933,9200000
10934,6350000
10935,6200000
10936,5400000
10937,5160000
10938,3759000
10939,2235600
10940,6500000
10941,5400000
10942,4900000
10943,21250000
10944,13000000
10945,14050000
10946,6500000
10947,5903808
10948,3670000
10949,5850369
10950,4000000
10951,4723318
10952,7221456
10953,9300000
10954,3958570
10955,10844900
10956,1500000
10957,5292000
10958,5903808
10959,5000000
10960,7900000
10961,11135145
10962,6300000
10963,9000000
10964,4498697
10965,8500000
10966,990000
10967,7000000
10968,5800000
10969,5500000
10970,3362009
10971,8500000
10972,5789726
10973,8300000
10974,7500000
10975,6200000
10976,12100000
10977,9000000
10978,5033160
10979,9800000
10980,7600000
10981,7500000
10982,4100000
10983,10000000
10984,4416345
10985,5229316
10986,1000000
10987,12714900
10988,1000000
10989,5500000
10990,11300000
10991,2675843
10992,4061390
10993,6595300
10994,6630000
10995,2533790
10996,6176000
10997,9100000
10998,9400000
10999,7850000
11000,3813768
11001,5600000
11002,5900000
11003,6400000
11004,4317790
11005,5500605
11006,6600000
11007,3209306
11008,6400000
11009,5300000
11010,5000000
11011,7250000
11012,5200000
11013,8200000
11014,5000000
11015,1000000
11016,5650000
11017,2500000
11018,3707000
11019,7992800
11020,4755468
11021,2000000
11022,4950000
11023,24785536
11024,6200000
11025,2500000
11026,4328140
11027,8330000
11028,8358158
11029,990000
11030,5200000
11031,3413300
11032,9000000
11033,10284187
11034,8700000
11035,5588850
11036,990000
11037,18300000
11038,5100000
11039,7000000
11040,6600000
11041,8118380
11042,12282502
11043,7360000
11044,1000000
11045,12300000
11046,7400000
11047,9750000
11048,6800000
11049,4700000
11050,5800000
11051,5428864
11052,7130000
11053,9750000
11054,7400000
11055,6200000
11056,7950000
11057,10400000
11058,6300000
11059,7500000
11060,3717900
11061,9300000
11062,5650000
11063,5250000
11064,6200000
11065,10500000
11066,3000000
11067,31000000
11068,12600000
11069,2832494
11070,13800000
11071,9300000
11072,6113085
11073,5253388
11074,5600000
11075,6433700
11076,7500000
11077,6000000
11078,3850000
11079,6453991
11080,4950000
11081,4138020
11082,5903808
11083,4331005
11084,1000000
11085,71200000
11086,5200000
11087,6631999
11088,2000000
11089,6250000
11090,7221456
11091,2000000
11092,4328140
11093,5750000
11094,7221456
11095,6475650
11096,2750000
11097,7400000
11098,3000000
11099,4900000
11100,6084754
11101,6000000
11102,1000000
11103,14700000
11104,4040750
11105,11150000
11106,4600514
11107,5580410
11108,6091200
11109,8100000
11110,4395010
11111,5450000
11112,13386350
11113,11900000
11114,7500000
11115,15500000
11116,20751018
11117,1000000
11118,8650000
11119,8500000
11120,3831650
11121,6492500
11122,5294700
11123,10000000
11124,12682500
11125,5000000
11126,4740002
11127,6500000
11128,4024577
11129,7000000
11130,6300000
11131,12000000
11132,1000000
11133,6200000
11134,11500000
11135,4462000
11136,10100000
11137,15500000
11138,13000000
11139,14249084
11140,9400000
11141,5200000
11142,4750000
11143,5950000
11144,6800000
11145,9800000
11146,20000000
11147,5400000
11148,5700000
11149,5500000
11150,5350000
11151,8990000
11152,6900000
11153,6500000
11154,8000000
11155,5625700
11156,14857740
11157,6600879
11158,6000000
11159,3250000
11160,5944321
11161,5500000
11162,9200000
11163,4667440
11164,6100000
11165,7800000
11166,3042382
11167,4171970
11168,1200000
11169,16400000
11170,4600000
11171,2000000
11172,2000000
11173,8650000
11174,6300000
11175,4600000
11176,2450000
11177,9300000
11178,7500000
11179,3690164
11180,4610627
11181,6500000
11182,1100000
11183,3422309
11184,14500000
11185,4138020
11186,8500000
11187,9069927
11188,7996148
11189,7400000
11190,10800000
11191,3958479
11192,6900000
11193,8100000
11194,6500000
11195,4941388
11196,7319986
11197,5700000
11198,4395010
11199,6800000
11200,2000000
11201,5990000
11202,8136480
11203,6600000
11204,4246466
11205,7550000
11206,8000000
11207,3445000
11208,8845753
11209,7150000
11210,6700000
11211,3721689
11212,8500000
11213,5511552
11214,5000000
11215,7071250
11216,5500352
11217,2500000
11218,6100000
11219,6800000
11220,5900000
11221,6500000
11222,4250000
11223,16700000
11224,5516390
11225,6950000
11226,5880000
11227,6113085
11228,6514500
11229,9750000
11230,4600000
11231,5500000
11232,7000000
11233,10500000
11234,6350000
11235,5720000
11236,10438478
11237,5000000
11238,4444723
11239,8000000
11240,3696330
11241,4900000
11242,9900000
11243,3309648
11244,13234079
11245,8450000
11246,4986770
11247,5400000
11248,7400000
11249,5391556
11250,9200000
11251,5000000
11252,1200000
11253,3092752
11254,6000000
11255,1200000
11256,9382422
11257,3689800
11258,5107200
11259,13540000
11260,5643358
11261,10500000
11262,16300000
11263,5200000
11264,5900000
11265,4307741
11266,5350000
11267,11150000
11268,7300000
11269,3000000
11270,6500000
11271,3759912
11272,5206455
11273,9000000
11274,1000000
11275,8050000
11276,5650000
11277,6100000
11278,6500000
11279,8400000
11280,4276140
11281,3000000
11282,9000000
11283,4398000
11284,5400000
11285,2000000
11286,8980000
11287,5800000
11288,4022056
11289,7221456
11290,4328140
11291,5875000
11292,10500000
11293,3422309
11294,11200000
11295,3266912
11296,5400000
11297,1000000
11298,9900000
11299,5115198
11300,2345000
11301,4541680
11302,4300000
11303,4480081
11304,2000000
11305,5000000
11306,5174562
11307,1200000
11308,3200000
11309,11340000
11310,4950000
11311,6800000
11312,7200000
11313,7600000
11314,8500000
11315,6400000
11316,6800000
11317,5200000
11318,6550000
11319,3826600
11320,7550000
11321,9382422
11322,7039096
11323,11602845
11324,5963463
11325,4055570
11326,5798239
11327,8650000
11328,6900000
11329,3000000
11330,5700000
11331,10400000
11332,3357774
11333,7000000
11334,12300000
11335,4416345
11336,3000000
11337,8000000
11338,22192420
11339,7600000
11340,11000000
11341,6432000
11342,4033260
11343,7700000
11344,7396800
11345,2100000
11346,4673586
11347,4138020
11348,18700000
11349,7850000
11350,6008354
11351,15325000
11352,5400000
11353,3000000
11354,13300000
11355,6400000
11356,6800000
11357,3635764
11358,16580792
11359,5825000
11360,14500000
11361,1000000
11362,3229589
11363,9400000
11364,10085756
11365,4000000
11366,8400000
11367,4462000
11368,11650000
11369,5000000
11370,9964720
11371,2000000
11372,5800000
11373,13400000
11374,4735000
11375,2358750
11376,7300000
11377,6100000
11378,9700000
11379,4064688
11380,14857740
11381,6530000
11382,15500000
11383,2562205
11384,9300000
11385,1000000
11386,6500000
11387,8141068
11388,6250000
11389,1000000
11390,6298240
11391,3387323
11392,2000000
11393,6000000
11394,6329375
11395,3410696
11396,4064688
11397,4064688
11398,6564471
11399,5050000
11400,9300000
11401,8025000
11402,12800000
11403,7150000
11404,4039200
11405,4294760
11406,6175000
11407,13500000
11408,6100000
11409,8000000
11410,5200000
11411,5174562
11412,5000000
11413,6518400
11414,4737760
11415,6425000
11416,60000000
11417,1100000
11418,4600000
11419,13200000
11420,7650000
11421,5500000
11422,3513890
11423,5300000
11424,5800000
11425,5100000
11426,5300000
11427,5960000
11428,2000000
11429,5900000
11430,9050000
11431,6200000
11432,4138020
11433,7750000
11434,2400000
11435,8505346
11436,8220124
11437,6000000
11438,4590000
11439,6799337
11440,11000000
11441,2000000
11442,19500000
11443,7257928
11444,3069381
11445,4328140
11446,8300000
11447,5550000
11448,5115198
11449,5400000
11450,5600000
11451,4389157
11452,7900000
11453,1000000
11454,10320000
11455,8244464
11456,2000000
11457,4945261
11458,8500000
11459,7000000
11460,8800000
11461,5250000
11462,5174562
11463,6963100
11464,5000000
11465,6600000
11466,4450000
11467,5700000
11468,6600000
11469,7600000
11470,6350000
11471,8150000
11472,11850000
11473,6518400
11474,6304515
11475,9300000
11476,6600000
11477,4328140
11478,4117000
11479,6700000
11480,4600000
11481,6600000
11482,3700000
11483,5450000
11484,8350000
11485,1700000
11486,8780000
11487,6800000
11488,5500000
11489,2000000
11490,4740002
11491,5163000
11492,6175000
11493,4138020
11494,7250000
11495,5513854
11496,5310000
11497,7319750
11498,9500000
11499,9366623
11500,1000000
11501,7958800
11502,6489000
11503,7650000
11504,5600000
11505,5400000
11506,18300000
11507,7048482
11508,6200000
11509,4832540
11510,6150000
11511,5700000
11512,7950000
11513,14249084
11514,7257928
11515,1000000
11516,5391556
11517,6200000
11518,6600000
11519,11400000
11520,6300000
11521,2000000
11522,7191244
11523,5100000
11524,4300000
11525,11000000
11526,4535370
11527,10540530
11528,5782752
11529,4966206
11530,7100000
11531,5798496
11532,2000000
11533,5080000
11534,3000000
11535,6400000
11536,1000000
11537,15200000
11538,1000000
11539,5900000
11540,7700000
11541,5500000
11542,6500000
11543,9000000
11544,17000000
11545,10300000
11546,6250000
11547,11013968
11548,5365132
11549,7900000
11550,11000000
11551,5700000
11552,3362009
11553,6966465
11554,5000000
11555,9864900
11556,2000000
11557,7500000
11558,5000000
11559,8500000
11560,11500000
11561,6750000
11562,5000000
11563,5850000
11564,6750000
11565,5850000
11566,1500000
11567,6200000
11568,8700000
11569,7800000
11570,6650000
11571,9300000
11572,4462000
11573,3092752
11574,8900000
11575,6200000
11576,6100000
11577,5782752
11578,6400000
11579,9950000
11580,5959680
11581,7200000
11582,5500000
11583,2000000
11584,5590000
11585,9800000
11586,9550000
11587,10500000
11588,5194999
11589,4900000
11590,7800000
11591,5600000
11592,1000000
11593,6750000
11594,1100000
11595,7300000
11596,1000000
11597,6329375
11598,6208000
11599,5876815
11600,6600000
11601,6300000
11602,10650000
11603,8800000
11604,6700000
11605,8000000
11606,5192100
11607,4200000
11608,7300000
11609,8200000
11610,2400000
11611,5400000
11612,11900000
11613,11984594
11614,6400000
11615,7879212
11616,8600000
11617,5500000
11618,7100000
11619,11600000
11620,5294087
11621,2630000
11622,7173164
11623,14600000
11624,8850000
11625,11527061
11626,6611520
11627,13300000
11628,6850000
11629,3000000
11630,6890000
11631,5250000
11632,4070000
11633,6732731
11634,1000000
11635,10350000
11636,5000000
11637,6900000
11638,12031840
11639,6500000
11640,8200000
11641,6127000
11642,8702515
11643,4745940
11644,3850480
11645,4626900
11646,5000000
11647,4546500
11648,7200000
11649,3641760
11650,3876098
11651,6294856
11652,4138020
11653,8620336
11654,7900000
11655,5174562
11656,4171970
11657,12750000
11658,5450000
11659,3000000
11660,7800000
11661,7650000
11662,4708100
11663,7200000
11664,6200000
11665,9350000
11666,5065914
11667,4138020
11668,5900000
11669,5903808
11670,3800280
11671,7900000
11672,7069390
11673,9200000
11674,8150000
11675,9400000
11676,5504320
11677,11500000
11678,5000000
11679,4368280
11680,14800000
11681,4500000
11682,9600000
11683,9100000
11684,7259647
11685,6537024
11686,5680000
11687,5688181
11688,3513890
11689,6800000
11690,7550000
11691,2465566
11692,20298000
11693,6200000
11694,3585200
11695,7242700
11696,1000000
11697,1000000
11698,4600000
11699,6800000
11700,8400000
11701,3700000
11702,3514300
11703,4740002
11704,7112962
11705,4750000
11706,4450000
11707,10000000
11708,8500000
11709,6800000
11710,5800000
11711,2000000
11712,9800000
11713,9000000
11714,7084686
11715,3918024
11716,10700000
11717,8150000
11718,9500000
11719,5580410
11720,4319772
11721,7450000
11722,6000000
11723,4961435
11724,5604250
11725,5115198
11726,6060000
11727,7221456
11728,4893534
11729,5800000
11730,7084686
11731,6200000
11732,11900000
11733,4900000
11734,5115198
11735,6200000
11736,7221456
11737,12000000
11738,8000000
11739,18000000
11740,4200000
11741,1000000
11742,3347453
11743,3000000
11744,5903808
11745,5678100
11746,5764128
11747,5800000
11748,5165000
11749,1000000
11750,9400000
11751,7900000
11752,7038629
11753,5174562
11754,28000000
11755,5250000
11756,2200000
11757,3000750
11758,5978740
11759,6000000
11760,5359168
11761,14500000
11762,7300000
11763,3862000
11764,8383079
11765,3681724
11766,4200000
11767,11500000
11768,4300200
11769,23045878
11770,3800000
11771,5174562
11772,8500000
11773,12550000
11774,8850000
11775,16200000
11776,8300000
11777,5879800
11778,6200000
11779,6100000
11780,12080000
11781,5764128
11782,5903808
11783,9300000
11784,15000000
11785,6330265
11786,5782752
11787,5000000
11788,4740002
11789,10000000
11790,6550000
11791,8383079
11792,2000000
11793,11350000
11794,5300000
11795,5400000
11796,9900000
11797,6200000
11798,5618265
11799,5600000
11800,11500000
11801,7500000
11802,5700000
11803,8322173
11804,6100000
11805,4450000
11806,3873520
11807,5005000
11808,5350000
11809,6400000
11810,7400000
11811,16658964
11812,1000000
11813,5600000
11814,1000000
11815,13100000
11816,6000000
11817,7400000
11818,1300000
11819,10400000
11820,9000000
11821,5115198
11822,6600000
11823,2000000
11824,9300000
11825,4951853
11826,1000000
11827,5000000
11828,4800000
11829,5500000
11830,5731720
11831,5100000
11832,14850000
11833,4105241
11834,7850000
11835,8570000
11836,2000000
11837,5800000
11838,16248600
11839,8250000
11840,4309795
11841,6150000
11842,7550000
11843,4500000
11844,11500000
11845,6147735
11846,6600000
11847,4501200
11848,2000000
11849,5903808
11850,4800000
11851,4832540
11852,11850000
11853,6900000
11854,7850000
11855,11900000
11856,7000000
11857,6800000
11858,12500000
11859,5200000
11860,5900000
11861,5425062
11862,8383079
11863,12150000
11864,6750000
11865,8093157
11866,1200000
11867,7221456
11868,9500000
11869,3621638
11870,6000000
11871,4992374
11872,5200000
11873,6500000
11874,9600000
11875,6600000
11876,7500000
11877,7500000
11878,11425550
11879,6000000
11880,6900000
11881,21800000
11882,3000000
11883,6000000
11884,3000000
11885,4450000
11886,4704000
11887,5800000
11888,5700000
11889,6353206
11890,6850000
11891,6100000
11892,4311610
11893,15400000
11894,7800000
11895,1000000
11896,5224088
11897,4700000
11898,1200000
11899,6750000
11900,5100000
11901,4138020
11902,4000000
11903,2000000
11904,6500000
11905,7200000
11906,6600000
11907,7396800
11908,6850000
11909,5200000
11910,5900000
11911,4350000
11912,5880000
11913,8078182
11914,10400000
11915,4360150
11916,8300000
11917,11200000
11918,7904621
11919,10550000
11920,15000000
11921,15900000
11922,12300000
11923,500000
11924,14600000
11925,10750000
11926,5179822
11927,5975009
11928,8300000
11929,5900057
11930,4821758
11931,9100000
11932,5618265
11933,3000000
11934,3214482
11935,4800000
11936,5100000
11937,6100000
11938,6625010
11939,7100000
11940,5580410
11941,4800000
11942,6733275
11943,1970308
11944,1000000
11945,4033800
11946,5975309
11947,4138020
11948,4900000
11949,9500000
11950,9500000
11951,8500000
11952,13300000
11953,7960000
11954,7700000
11955,7700000
11956,4500289
11957,5700000
11958,5300000
11959,9500000
11960,8700000
11961,6900000
11962,6300000
11963,5979178
11964,7700000
11965,7754600
11966,7504715
11967,6550000
11968,6200000
11969,7300000
11970,4500000
11971,3292067
11972,15000000
11973,6900000
11974,1000000
11975,14000000
11976,5600000
11977,5650000
11978,8350000
11979,10050000
11980,3600000
11981,3000000
11982,4064688
11983,10000000
11984,2000000
11985,5400000
11986,7800000
11987,7000000
11988,7850000
11989,14426880
11990,7800000
11991,6265534
11992,2000000
11993,7350000
11994,1000000
11995,4741263
11996,5278356
11997,3000000
11998,4173067
11999,4328140
12000,7480000
12001,5056214
12002,6537024
12003,3242837
12004,3158444
12005,5100000
12006,2000000
12007,5174562
12008,6686450
12009,7600000
12010,5390000
12011,8917028
